BTC,2020-11-10,15319.81997253068,15500.000707188785,14193.209,13797.256,13440.669,12598.309,16238.462
BTC,2020-11-11,15319.27567621274,15319.81997253068,14045.326,14047.146,13591.783,12740.197,16450.605
BTC,2020-11-12,15731.241105786092,15319.27567621274,14044.879,14237.242,13707.632,12841.476,16628.455
BTC,2020-11-13,16289.814897720637,15731.241105786092,14382.058,14412.839,13809.035,12927.211,16788.992
BTC,2020-11-14,16330.06276797195,16289.814897720637,14833.829,14422.97,13924.854,13030.0625,16961.434
BTC,2020-11-15,16102.010016949156,16330.06276797195,14866.139,14471.432,14050.519,13143.673,17143.787
BTC,2020-11-16,15986.754990590302,16102.010016949156,14682.634,14638.9375,14162.029,13240.879,17311.768
BTC,2020-11-17,16743.05393980129,15986.754990590302,14589.493,14726.822,14244.643,13306.288,17447.42
BTC,2020-11-18,17682.16918702513,16743.05393980129,15195.77,14860.441,14334.439,13382.468,17585.477
BTC,2020-11-19,17804.690023962594,17682.16918702513,15932.242,15043.485,14475.088,13517.59,17775.29
BTC,2020-11-20,17818.668662185857,17804.690023962594,16026.968,15225.031,14655.38,13695.718,18013.29
BTC,2020-11-21,18663.78185312683,17818.668662185857,16037.756,15380.722,14847.958,13884.806,18274.373
BTC,2020-11-22,18706.58933541788,18663.78185312683,16682.246,15591.06,15068.102,14103.314,18574.723
BTC,2020-11-23,18482.692631735823,18706.58933541788,16714.488,15874.064,15293.419,14323.669,18893.197
BTC,2020-11-24,18373.2577597896,18482.692631735823,16545.426,16185.464,15489.435,14506.832,19190.373
BTC,2020-11-25,19150.251048509646,18373.2577597896,16462.402,16401.848,15637.572,14633.948,19439.0
BTC,2020-11-26,18748.393713033314,19150.251048509646,17046.316,16524.643,15773.3955,14749.008,19669.955
BTC,2020-11-27,17113.716871420223,18748.393713033314,16745.936,16639.816,15877.401,14828.178,19861.982
BTC,2020-11-28,17101.603018059614,17113.716871420223,15488.636,16703.227,15872.975,14784.87,19926.746
BTC,2020-11-29,17745.377312448858,17101.603018059614,15479.109,16612.465,15779.785,14650.273,19870.816
BTC,2020-11-30,18190.866880420806,17745.377312448858,15981.15,16489.225,15665.2705,14503.218,19761.414
BTC,2020-12-01,19664.407606662764,18190.866880420806,16323.466,16392.146,15579.866,14398.189,19658.557
BTC,2020-12-02,18820.60778959673,19664.407606662764,17425.56,16365.083,15602.507,14422.449,19658.088
BTC,2020-12-03,19214.87222904733,18820.60778959673,16800.17,16290.927,15673.81,14500.377,19716.875
